x,y,z,w,rho,grad,tau,exchange,reference
-7.989357461993400E-02,-7.989357461993400E-02,-1.525125754405900E+00,8.993996412199500E-04,5.427843145147600E-02,1.365176600469300E-01,4.292006743357700E-02,-1.704038105802500E-02,-1.442390337864540E-03
7.989357461993400E-02,8.229203014434600E-01,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448498100E-03
-7.989357461993400E-02,8.229203014434600E-01,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448498100E-03
7.989357461993400E-02,-8.229203014434600E-01,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448498100E-03
-7.989357461993400E-02,-8.229203014434600E-01,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448498100E-03
7.989357461993400E-02,8.229203014434600E-01,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046520E-03
-7.989357461993400E-02,8.229203014434600E-01,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046520E-03
7.989357461993400E-02,-8.229203014434600E-01,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046520E-03
-7.989357461993400E-02,-8.229203014434600E-01,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046520E-03
8.229203014434600E-01,7.989357461993400E-02,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448497900E-03
-8.229203014434600E-01,7.989357461993400E-02,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448497900E-03
8.229203014434600E-01,-7.989357461993400E-02,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448497900E-03
-8.229203014434600E-01,-7.989357461993400E-02,-6.223118783425200E-01,8.991645444426700E-04,9.258999631988900E-02,1.916037794093400E-01,4.956260090602500E-02,-3.442989642214800E-02,-2.083072448497900E-03
8.229203014434600E-01,7.989357461993400E-02,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046330E-03
-8.229203014434600E-01,7.989357461993400E-02,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046330E-03
8.229203014434600E-01,-7.989357461993400E-02,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046330E-03
-8.229203014434600E-01,-7.989357461993400E-02,-7.820990275823900E-01,8.993896682721100E-04,8.225755297858300E-02,1.793803902762900E-01,4.889721862996100E-02,-2.949513925438500E-02,-1.887485548046330E-03
1.843727427735300E-01,1.843727427735300E-01,8.644984087841600E-02,2.755109355757500E-04,2.331715072722900E-01,1.850409097963900E-01,1.835566162158200E-02,-1.101572208136100E-01,-7.288690912367680E-03
-1.843727427735300E-01,1.843727427735300E-01,8.644984087841600E-02,2.755109355757500E-04,2.331715072722900E-01,1.850409097963900E-01,1.835566162158200E-02,-1.101572208136100E-01,-7.288690912367680E-03
1.843727427735300E-01,-1.843727427735300E-01,8.644984087841600E-02,2.755109355757500E-04,2.331715072722900E-01,1.850409097963900E-01,1.835566162158200E-02,-1.101572208136100E-01,-7.288690912367680E-03
-1.843727427735300E-01,-1.843727427735300E-01,8.644984087841600E-02,2.755109355757500E-04,2.331715072722900E-01,1.850409097963900E-01,1.835566162158200E-02,-1.101572208136100E-01,-7.288690912367680E-03
1.843727427735300E-01,1.843727427735300E-01,-1.490860746803300E+00,1.188805595964000E-03,5.513470376466400E-02,1.380837879208100E-01,4.322851848435200E-02,-1.739883484537400E-02,-1.455560462493840E-03
-1.843727427735300E-01,1.843727427735300E-01,-1.490860746803300E+00,1.188805595964000E-03,5.513470376466400E-02,1.380837879208100E-01,4.322851848435200E-02,-1.739883484537400E-02,-1.455560462493840E-03
1.843727427735300E-01,-1.843727427735300E-01,-1.490860746803300E+00,1.188805595964000E-03,5.513470376466400E-02,1.380837879208100E-01,4.322851848435200E-02,-1.739883484537400E-02,-1.455560462493840E-03
-1.843727427735300E-01,-1.843727427735300E-01,-1.490860746803300E+00,1.188805595964000E-03,5.513470376466400E-02,1.380837879208100E-01,4.322851848435200E-02,-1.739883484537400E-02,-1.455560462493840E-03
1.843727427735300E-01,7.886552938408700E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
-1.843727427735300E-01,7.886552938408700E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
1.843727427735300E-01,-7.886552938408700E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
-1.843727427735300E-01,-7.886552938408700E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
1.843727427735300E-01,7.886552938408700E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
-1.843727427735300E-01,7.886552938408700E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
1.843727427735300E-01,-7.886552938408700E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
-1.843727427735300E-01,-7.886552938408700E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
7.886552938408700E-01,1.843727427735300E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
-7.886552938408700E-01,1.843727427735300E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
7.886552938408700E-01,-1.843727427735300E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
-7.886552938408700E-01,-1.843727427735300E-01,-5.178327101889300E-01,1.187005472747100E-03,1.009147292965100E-01,2.004608117105200E-01,4.977536147568600E-02,-3.851370535534200E-02,-2.256694132206130E-03
7.886552938408700E-01,1.843727427735300E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
-7.886552938408700E-01,1.843727427735300E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
7.886552938408700E-01,-1.843727427735300E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
-7.886552938408700E-01,-1.843727427735300E-01,-8.865781957359800E-01,1.188804475478300E-03,7.667017660001200E-02,1.720823264615800E-01,4.827875778041500E-02,-2.689557886874200E-02,-1.790492428781550E-03
5.824257789862500E-01,5.824257789862500E-01,-5.948545656655700E-01,1.395118019465900E-03,9.463740579472900E-02,1.938566663600100E-01,4.963735900280500E-02,-3.542588980513900E-02,-2.124425882954330E-03
-5.824257789862500E-01,5.824257789862500E-01,-5.948545656655700E-01,1.395118019465900E-03,9.463740579472900E-02,1.938566663600100E-01,4.963735900280500E-02,-3.542588980513900E-02,-2.124425882954330E-03
5.824257789862500E-01,-5.824257789862500E-01,-5.948545656655700E-01,1.395118019465900E-03,9.463740579472900E-02,1.938566663600100E-01,4.963735900280500E-02,-3.542588980513900E-02,-2.124425882954330E-03
-5.824257789862500E-01,-5.824257789862500E-01,-5.948545656655700E-01,1.395118019465900E-03,9.463740579472900E-02,1.938566663600100E-01,4.963735900280500E-02,-3.542588980513900E-02,-2.124425882954330E-03
5.824257789862500E-01,5.824257789862500E-01,-8.095563402593400E-01,1.395700943538800E-03,8.071149242318000E-02,1.774140666745000E-01,4.874731916886400E-02,-2.877074373875700E-02,-1.860053714210110E-03
-5.824257789862500E-01,5.824257789862500E-01,-8.095563402593400E-01,1.395700943538800E-03,8.071149242318000E-02,1.774140666745000E-01,4.874731916886400E-02,-2.877074373875700E-02,-1.860053714210110E-03
5.824257789862500E-01,-5.824257789862500E-01,-8.095563402593400E-01,1.395700943538800E-03,8.071149242318000E-02,1.774140666745000E-01,4.874731916886400E-02,-2.877074373875700E-02,-1.860053714210110E-03
-5.824257789862500E-01,-5.824257789862500E-01,-8.095563402593400E-01,1.395700943538800E-03,8.071149242318000E-02,1.774140666745000E-01,4.874731916886400E-02,-2.877074373875700E-02,-1.860053714210110E-03
5.824257789862500E-01,1.073508872968800E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
-5.824257789862500E-01,1.073508872968800E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
5.824257789862500E-01,-1.073508872968800E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
-5.824257789862500E-01,-1.073508872968800E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
5.824257789862500E-01,1.073508872968800E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914460E-03
-5.824257789862500E-01,1.073508872968800E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914460E-03
5.824257789862500E-01,-1.073508872968800E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914460E-03
-5.824257789862500E-01,-1.073508872968800E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914460E-03
1.073508872968800E-01,5.824257789862500E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
-1.073508872968800E-01,5.824257789862500E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
1.073508872968800E-01,-5.824257789862500E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
-1.073508872968800E-01,-5.824257789862500E-01,-1.197796739762100E-01,1.110582186632700E-03,1.572779647638100E-01,2.403160961007800E-01,4.589948926717600E-02,-6.787974094546700E-02,-3.848112587543840E-03
1.073508872968800E-01,5.824257789862500E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914620E-03
-1.073508872968800E-01,5.824257789862500E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914620E-03
1.073508872968800E-01,-5.824257789862500E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914620E-03
-1.073508872968800E-01,-5.824257789862500E-01,-1.284631231948700E+00,1.395709330709400E-03,6.094554053250600E-02,1.482704354853300E-01,4.508968549406200E-02,-1.987280453489100E-02,-1.543426629914620E-03
2.196340713049500E-01,8.010771896521000E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-2.196340713049500E-01,8.010771896521000E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
2.196340713049500E-01,-8.010771896521000E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-2.196340713049500E-01,-8.010771896521000E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
8.010771896521000E-01,2.196340713049500E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-8.010771896521000E-01,2.196340713049500E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
8.010771896521000E-01,-2.196340713049500E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-8.010771896521000E-01,-2.196340713049500E-01,-7.022054529624500E-01,1.140326504085300E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
2.196340713049500E-01,0.000000000000000E+00,9.887173668964900E-02,2.240962973126600E-04,2.405421685868900E-01,1.643864155649400E-01,1.404270079807700E-02,-1.143834201608200E-01,-7.701525034298470E-03
-2.196340713049500E-01,0.000000000000000E+00,9.887173668964900E-02,2.240962973126600E-04,2.405421685868900E-01,1.643864155649400E-01,1.404270079807700E-02,-1.143834201608200E-01,-7.701525034298470E-03
2.196340713049500E-01,0.000000000000000E+00,-1.503282642614600E+00,1.140393001024500E-03,5.482106441519100E-02,1.375120442854600E-01,4.311655228990200E-02,-1.726735027999600E-02,-1.450746364848330E-03
-2.196340713049500E-01,0.000000000000000E+00,-1.503282642614600E+00,1.140393001024500E-03,5.482106441519100E-02,1.375120442854600E-01,4.311655228990200E-02,-1.726735027999600E-02,-1.450746364848330E-03
8.010771896521000E-01,0.000000000000000E+00,-4.825713816575100E-01,1.137413011111100E-03,1.040894972962700E-01,2.036383059167100E-01,4.979916407727800E-02,-4.009378597274100E-02,-2.326774103487060E-03
-8.010771896521000E-01,0.000000000000000E+00,-4.825713816575100E-01,1.137413011111100E-03,1.040894972962700E-01,2.036383059167100E-01,4.979916407727800E-02,-4.009378597274100E-02,-2.326774103487060E-03
8.010771896521000E-01,0.000000000000000E+00,-9.218395242674000E-01,1.140392573999600E-03,7.495253140983800E-02,1.697272977717700E-01,4.804266624997200E-02,-2.610686283812600E-02,-1.761828917071390E-03
-8.010771896521000E-01,0.000000000000000E+00,-9.218395242674000E-01,1.140392573999600E-03,7.495253140983800E-02,1.697272977717700E-01,4.804266624997200E-02,-2.610686283812600E-02,-1.761828917071390E-03
0.000000000000000E+00,2.196340713049500E-01,9.887173668964900E-02,2.240962973126600E-04,2.405421685868900E-01,1.643864155649400E-01,1.404270079807700E-02,-1.143834201608200E-01,-7.701525034298470E-03
0.000000000000000E+00,-2.196340713049500E-01,9.887173668964900E-02,2.240962973126600E-04,2.405421685868900E-01,1.643864155649400E-01,1.404270079807700E-02,-1.143834201608200E-01,-7.701525034298470E-03
0.000000000000000E+00,2.196340713049500E-01,-1.503282642614600E+00,1.140393001024500E-03,5.482106441519100E-02,1.375120442854600E-01,4.311655228990200E-02,-1.726735027999600E-02,-1.450746364848330E-03
0.000000000000000E+00,-2.196340713049500E-01,-1.503282642614600E+00,1.140393001024500E-03,5.482106441519100E-02,1.375120442854600E-01,4.311655228990200E-02,-1.726735027999600E-02,-1.450746364848330E-03
0.000000000000000E+00,8.010771896521000E-01,-4.825713816575100E-01,1.137413011111100E-03,1.040894972962700E-01,2.036383059167100E-01,4.979916407727800E-02,-4.009378597274100E-02,-2.326774103487250E-03
0.000000000000000E+00,-8.010771896521000E-01,-4.825713816575100E-01,1.137413011111100E-03,1.040894972962700E-01,2.036383059167100E-01,4.979916407727800E-02,-4.009378597274100E-02,-2.326774103487250E-03
0.000000000000000E+00,8.010771896521000E-01,-9.218395242674000E-01,1.140392573999600E-03,7.495253140983800E-02,1.697272977717700E-01,4.804266624997200E-02,-2.610686283812600E-02,-1.761828917071580E-03
0.000000000000000E+00,-8.010771896521000E-01,-9.218395242674000E-01,1.140392573999600E-03,7.495253140983800E-02,1.697272977717700E-01,4.804266624997200E-02,-2.610686283812600E-02,-1.761828917071580E-03
4.750396893816100E-01,6.813964210143200E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-4.750396893816100E-01,6.813964210143200E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
4.750396893816100E-01,-6.813964210143200E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-4.750396893816100E-01,-6.813964210143200E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
6.813964210143200E-01,4.750396893816100E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-6.813964210143200E-01,4.750396893816100E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
6.813964210143200E-01,-4.750396893816100E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
-6.813964210143200E-01,-4.750396893816100E-01,-7.022054529624500E-01,1.376806370884900E-03,8.711513167695600E-02,1.853154385588700E-01,4.927647342544300E-02,-3.179539273231600E-02,-1.976742776041610E-03
4.750396893816100E-01,0.000000000000000E+00,-2.080903194813700E-02,7.736430192004100E-04,1.855464389086600E-01,2.412236141597400E-01,3.920098950062100E-02,-8.333555205925500E-02,-4.951247278849090E-03
-4.750396893816100E-01,0.000000000000000E+00,-2.080903194813700E-02,7.736430192004100E-04,1.855464389086600E-01,2.412236141597400E-01,3.920098950062100E-02,-8.333555205925500E-02,-4.951247278849090E-03
4.750396893816100E-01,0.000000000000000E+00,-1.383601873976800E+00,1.376886657898500E-03,5.800620197790500E-02,1.432145582425300E-01,4.419874296462100E-02,-1.861253551644000E-02,-1.499204423397350E-03
-4.750396893816100E-01,0.000000000000000E+00,-1.383601873976800E+00,1.376886657898500E-03,5.800620197790500E-02,1.432145582425300E-01,4.419874296462100E-02,-1.861253551644000E-02,-1.499204423397350E-03
6.813964210143200E-01,0.000000000000000E+00,-2.271657635808400E-01,1.278505780629500E-03,1.358710049388800E-01,2.297661376651900E-01,4.856856512665300E-02,-5.645202136580800E-02,-3.152920206856820E-03
-6.813964210143200E-01,0.000000000000000E+00,-2.271657635808400E-01,1.278505780629500E-03,1.358710049388800E-01,2.297661376651900E-01,4.856856512665300E-02,-5.645202136580800E-02,-3.152920206856820E-03
6.813964210143200E-01,0.000000000000000E+00,-1.177245142344100E+00,1.376886657826300E-03,6.450364725366800E-02,1.541255225990300E-01,4.603359214519500E-02,-2.142154070279100E-02,-1.597080287017310E-03
-6.813964210143200E-01,0.000000000000000E+00,-1.177245142344100E+00,1.376886657826300E-03,6.450364725366800E-02,1.541255225990300E-01,4.603359214519500E-02,-2.142154070279100E-02,-1.597080287017310E-03
0.000000000000000E+00,4.750396893816100E-01,-2.080903194813700E-02,7.736430192004100E-04,1.855464389086600E-01,2.412236141597400E-01,3.920098950062100E-02,-8.333555205925500E-02,-4.951247278849090E-03
0.000000000000000E+00,-4.750396893816100E-01,-2.080903194813700E-02,7.736430192004100E-04,1.855464389086600E-01,2.412236141597400E-01,3.920098950062100E-02,-8.333555205925500E-02,-4.951247278849090E-03
0.000000000000000E+00,4.750396893816100E-01,-1.383601873976800E+00,1.376886657898500E-03,5.800620197790500E-02,1.432145582425300E-01,4.419874296462100E-02,-1.861253551644000E-02,-1.499204423397350E-03
0.000000000000000E+00,-4.750396893816100E-01,-1.383601873976800E+00,1.376886657898500E-03,5.800620197790500E-02,1.432145582425300E-01,4.419874296462100E-02,-1.861253551644000E-02,-1.499204423397350E-03
0.000000000000000E+00,6.813964210143200E-01,-2.271657635808400E-01,1.278505780629500E-03,1.358710049388800E-01,2.297661376651900E-01,4.856856512665300E-02,-5.645202136580800E-02,-3.152920206856820E-03
0.000000000000000E+00,-6.813964210143200E-01,-2.271657635808400E-01,1.278505780629500E-03,1.358710049388800E-01,2.297661376651900E-01,4.856856512665300E-02,-5.645202136580800E-02,-3.152920206856820E-03
0.000000000000000E+00,6.813964210143200E-01,-1.177245142344100E+00,1.376886657826300E-03,6.450364725366800E-02,1.541255225990300E-01,4.603359214519500E-02,-2.142154070279100E-02,-1.597080287017310E-03
0.000000000000000E+00,-6.813964210143200E-01,-1.177245142344100E+00,1.376886657826300E-03,6.450364725366800E-02,1.541255225990300E-01,4.603359214519500E-02,-2.142154070279100E-02,-1.597080287017310E-03
2.084936746078600E-01,6.645729002751700E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462600E-03
-2.084936746078600E-01,6.645729002751700E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462600E-03
2.084936746078600E-01,-6.645729002751700E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462600E-03
-2.084936746078600E-01,-6.645729002751700E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462600E-03
2.084936746078600E-01,6.645729002751700E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
-2.084936746078600E-01,6.645729002751700E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
2.084936746078600E-01,-6.645729002751700E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
-2.084936746078600E-01,-6.645729002751700E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
2.084936746078600E-01,4.525892585195300E-01,-3.763255268728000E-02,8.320100625481400E-04,1.799404116289300E-01,2.424999312579000E-01,4.085117409684100E-02,-8.024070445064600E-02,-4.715460388082440E-03
-2.084936746078600E-01,4.525892585195300E-01,-3.763255268728000E-02,8.320100625481400E-04,1.799404116289300E-01,2.424999312579000E-01,4.085117409684100E-02,-8.024070445064600E-02,-4.715460388082440E-03
2.084936746078600E-01,-4.525892585195300E-01,-3.763255268728000E-02,8.320100625481400E-04,1.799404116289300E-01,2.424999312579000E-01,4.085117409684100E-02,-8.024070445064600E-02,-4.715460388082440E-03
-2.084936746078600E-01,-4.525892585195300E-01,-3.763255268728000E-02,8.320100625481400E-04,1.799404116289300E-01,2.424999312579000E-01,4.085117409684100E-02,-8.024070445064600E-02,-4.715460388082440E-03
2.084936746078600E-01,4.525892585195300E-01,-1.366778353237600E+00,1.365690388356900E-03,5.848500289668400E-02,1.440517055824600E-01,4.435088666635200E-02,-1.881661286205000E-02,-1.506425481834580E-03
-2.084936746078600E-01,4.525892585195300E-01,-1.366778353237600E+00,1.365690388356900E-03,5.848500289668400E-02,1.440517055824600E-01,4.435088666635200E-02,-1.881661286205000E-02,-1.506425481834580E-03
2.084936746078600E-01,-4.525892585195300E-01,-1.366778353237600E+00,1.365690388356900E-03,5.848500289668400E-02,1.440517055824600E-01,4.435088666635200E-02,-1.881661286205000E-02,-1.506425481834580E-03
-2.084936746078600E-01,-4.525892585195300E-01,-1.366778353237600E+00,1.365690388356900E-03,5.848500289668400E-02,1.440517055824600E-01,4.435088666635200E-02,-1.881661286205000E-02,-1.506425481834580E-03
6.645729002751700E-01,2.084936746078600E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462400E-03
-6.645729002751700E-01,2.084936746078600E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462400E-03
6.645729002751700E-01,-2.084936746078600E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462400E-03
-6.645729002751700E-01,-2.084936746078600E-01,-2.496161944429300E-01,1.289400242605900E-03,1.322084523463300E-01,2.273183235258500E-01,4.885619952198500E-02,-5.452518063294200E-02,-3.045603345462400E-03
6.645729002751700E-01,2.084936746078600E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
-6.645729002751700E-01,2.084936746078600E-01,-1.154794711482000E+00,1.365690388162200E-03,6.530211868269900E-02,1.554001187377600E-01,4.622590620116100E-02,-2.177247080618000E-02,-1.609217062268510E-03
